Los Angeles;CA,2019-09-29,18.84
Los Angeles;CA,2019-09-30,17.65
Los Angeles;CA,2019-10-01,13.04
Los Angeles;CA,2019-10-02,30.69
Los Angeles;CA,2019-10-03,14.54
Los Angeles;CA,2019-10-04,22.31
Los Angeles;CA,2019-10-05,20.95
Los Angeles;CA,2019-10-06,19.51
Los Angeles;CA,2019-10-08,20.31
Los Angeles;CA,2019-10-09,14.36
Los Angeles;CA,2019-10-10,18.95
Los Angeles;CA,2019-10-11,18.13
Los Angeles;CA,2019-10-12,19.55
Los Angeles;CA,2019-10-13,18.64
Los Angeles;CA,2019-10-15,18.47
Los Angeles;CA,2019-10-16,19.48
Los Angeles;CA,2019-10-17,14.62
Los Angeles;CA,2019-10-19,19.72
Los Angeles;CA,2019-10-20,22.71
Los Angeles;CA,2019-10-21,14.87
Los Angeles;CA,2019-10-22,13.18
Los Angeles;CA,2019-10-23,9.30
Los Angeles;CA,2019-10-24,13.07
Los Angeles;CA,2019-10-25,19.03
Los Angeles;CA,2019-10-26,19.77
Los Angeles;CA,2019-10-27,10.94
Los Angeles;CA,2019-10-28,11.25
Los Angeles;CA,2019-10-30,17.88
Los Angeles;CA,2019-10-31,22.49
Los Angeles;CA,2019-11-01,16.37
Los Angeles;CA,2019-11-02,20.08
Los Angeles;CA,2019-11-03,17.36
Los Angeles;CA,2019-11-04,16.76
Los Angeles;CA,2019-11-05,19.22
Los Angeles;CA,2019-11-06,21.62
Los Angeles;CA,2019-11-07,16.24
Los Angeles;CA,2019-11-08,26.01
Los Angeles;CA,2019-11-09,23.94
Los Angeles;CA,2019-11-10,17.50
Los Angeles;CA,2019-11-11,10.26
Los Angeles;CA,2019-11-12,22.22
Los Angeles;CA,2019-11-13,5.17
Los Angeles;CA,2019-11-14,12.98
Los Angeles;CA,2019-11-15,21.40
Los Angeles;CA,2019-11-16,16.26
Los Angeles;CA,2019-11-17,13.88
Los Angeles;CA,2019-11-18,22.43
Los Angeles;CA,2019-11-19,13.78
Los Angeles;CA,2019-11-20,14.72
Los Angeles;CA,2019-11-21,16.99
Los Angeles;CA,2019-11-22,15.24
Los Angeles;CA,2019-11-23,20.17
Los Angeles;CA,2019-11-24,12.93
Los Angeles;CA,2019-11-25,20.55
Los Angeles;CA,2019-11-26,14.39
Los Angeles;CA,2019-11-27,20.77
Los Angeles;CA,2019-11-29,15.35
Los Angeles;CA,2019-11-30,20.26
Los Angeles;CA,2019-12-01,16.80
Los Angeles;CA,2019-12-02,10.91
Los Angeles;CA,2019-12-03,12.62
Los Angeles;CA,2019-12-04,19.53
Los Angeles;CA,2019-12-05,16.30
Los Angeles;CA,2019-12-06,18.10
Los Angeles;CA,2019-12-07,23.98
Los Angeles;CA,2019-12-08,15.03
Los Angeles;CA,2019-12-09,18.87
Los Angeles;CA,2019-12-10,15.75
Los Angeles;CA,2019-12-11,14.64
Los Angeles;CA,2019-12-12,15.84
Los Angeles;CA,2019-12-13,20.83
Los Angeles;CA,2019-12-14,18.92
Los Angeles;CA,2019-12-16,22.11
Los Angeles;CA,2019-12-17,12.88
Los Angeles;CA,2019-12-19,14.38
Los Angeles;CA,2019-12-20,17.75
Los Angeles;CA,2019-12-21,14.40
Los Angeles;CA,2019-12-22,19.91
Los Angeles;CA,2019-12-23,14.17
Los Angeles;CA,2019-12-27,20.99
Los Angeles;CA,2019-12-28,13.37
Los Angeles;CA,2019-12-29,13.74
Los Angeles;CA,2019-12-30,15.48
Los Angeles;CA,2019-12-31,20.61
Los Angeles;CA,2020-01-01,8.03
Los Angeles;CA,2020-01-02,16.11
Los Angeles;CA,2020-01-03,13.76
Los Angeles;CA,2020-01-04,16.89
Los Angeles;CA,2020-01-05,15.75
Los Angeles;CA,2020-01-06,14.93
Los Angeles;CA,2020-01-07,13.50
Los Angeles;CA,2020-01-08,16.67
Los Angeles;CA,2020-01-18,28.02
Los Angeles;CA,2020-01-19,17.13
Los Angeles;CA,2020-01-20,10.75
Los Angeles;CA,2020-01-21,13.52
Los Angeles;CA,2020-01-22,3.27
Los Angeles;CA,2020-01-24,19.43
Los Angeles;CA,2020-01-25,17.67
Los Angeles;CA,2020-01-26,19.92
Los Angeles;CA,2020-01-27,7.35
Los Angeles;CA,2020-01-28,10.05
Los Angeles;CA,2020-01-29,19.66
Los Angeles;CA,2020-01-30,16.99
Los Angeles;CA,2020-01-31,16.81
Los Angeles;CA,2020-02-01,23.83
Los Angeles;CA,2020-02-02,23.03
Los Angeles;CA,2020-02-03,13.68
Los Angeles;CA,2020-02-04,9.51
Los Angeles;CA,2020-02-05,18.16
Los Angeles;CA,2020-02-06,15.53
Los Angeles;CA,2020-02-07,23.13
Los Angeles;CA,2020-02-08,20.10
Los Angeles;CA,2020-02-09,20.03
Los Angeles;CA,2020-02-10,16.27
Los Angeles;CA,2020-02-11,9.77
Los Angeles;CA,2020-02-12,13.06
Los Angeles;CA,2020-02-13,21.19
Los Angeles;CA,2020-02-16,21.70
Los Angeles;CA,2020-02-17,20.55
Los Angeles;CA,2020-02-19,14.94
Los Angeles;CA,2020-02-20,21.20
Los Angeles;CA,2020-02-21,22.80
Los Angeles;CA,2020-02-24,15.46
Los Angeles;CA,2020-02-25,16.56
Los Angeles;CA,2020-02-26,12.53
Los Angeles;CA,2020-02-27,27.02
Los Angeles;CA,2020-02-28,29.08
Los Angeles;CA,2020-02-29,27.34
Los Angeles;CA,2020-03-01,17.90
Los Angeles;CA,2020-03-02,17.81
Los Angeles;CA,2020-03-03,19.80
Los Angeles;CA,2020-03-04,17.84
Los Angeles;CA,2020-03-05,19.83
Los Angeles;CA,2020-03-06,20.92
Los Angeles;CA,2020-03-07,26.27
Los Angeles;CA,2020-03-08,20.48
Los Angeles;CA,2020-03-09,16.51
Los Angeles;CA,2020-03-10,12.46
Los Angeles;CA,2020-03-11,15.19
Los Angeles;CA,2020-03-12,16.35
Los Angeles;CA,2020-03-13,12.77
Los Angeles;CA,2020-03-14,8.64
Los Angeles;CA,2020-03-15,23.22
Los Angeles;CA,2020-03-16,7.12
Los Angeles;CA,2020-03-17,4.91
Los Angeles;CA,2020-03-19,6.92
Los Angeles;CA,2020-08-25,21.54
Los Angeles;CA,2020-08-26,24.69
Los Angeles;CA,2020-08-27,15.17
Los Angeles;CA,2020-08-29,24.65
Los Angeles;CA,2020-08-30,24.65
Los Angeles;CA,2020-08-31,17.93
Los Angeles;CA,2020-09-01,7.59
Los Angeles;CA,2020-09-02,10.11
Los Angeles;CA,2020-09-03,16.12
Los Angeles;CA,2020-09-04,24.45
Los Angeles;CA,2020-09-05,29.83
Los Angeles;CA,2020-09-06,37.94
Los Angeles;CA,2020-09-08,24.18
Los Angeles;CA,2020-09-09,27.33
Los Angeles;CA,2020-09-11,16.25
Los Angeles;CA,2020-09-12,24.72
Los Angeles;CA,2020-09-15,12.77
Los Angeles;CA,2020-09-16,24.53
Los Angeles;CA,2020-09-17,13.39
Los Angeles;CA,2020-09-18,25.74
